file,dataset,codec,param,kbps,pesq,mel_dist,audio_dist,enc_ms,status
1-12653-A-15.wav,esc50,Opus,48,47.54,4.3965,1.7626,0.1035,29.19,OK
1-12653-A-15.wav,esc50,EnCodec,1.5,1.5,1.3989,6.1192,3.1011,11.7,OK
1-12653-A-15.wav,esc50,EnCodec,3.0,3.0,1.812,5.3948,2.688,11.41,OK
1-12653-A-15.wav,esc50,EnCodec,6.0,6.0,2.4593,4.7769,2.0407,11.06,OK
5-213836-B-9.wav,esc50,Opus,12,12.55,3.3129,2.9668,1.1871,33.92,OK
5-213836-B-9.wav,esc50,Opus,24,22.94,4.0007,2.9243,0.4993,36.66,OK
5-213836-B-9.wav,esc50,Opus,48,46.35,4.4048,2.709,0.0952,37.49,OK
5-213836-B-9.wav,esc50,EnCodec,1.5,1.5,1.7049,5.3407,2.7951,11.5,OK
5-213836-B-9.wav,esc50,EnCodec,3.0,3.0,1.9592,4.4792,2.5408,11.31,OK
5-213836-B-9.wav,esc50,EnCodec,6.0,6.0,2.4896,3.7773,2.0104,10.47,OK
4-132383-B-2.wav,esc50,Opus,12,12.31,3.1739,3.4825,1.3261,33.98,OK
4-132383-B-2.wav,esc50,Opus,24,24.25,4.0619,2.7772,0.4381,33.44,OK
4-132383-B-2.wav,esc50,Opus,48,49.76,4.4725,2.0219,0.0275,29.95,OK
4-132383-B-2.wav,esc50,EnCodec,1.5,1.5,1.4363,5.3737,3.0637,11.66,OK
4-132383-B-2.wav,esc50,EnCodec,3.0,3.0,1.7797,4.6287,2.7203,11.09,OK
4-132383-B-2.wav,esc50,EnCodec,6.0,6.0,2.4548,3.809,2.0452,11.01,OK
4-234879-A-6.wav,esc50,Opus,12,12.16,3.0826,3.1212,1.4174,34.32,OK
4-234879-A-6.wav,esc50,Opus,24,22.64,3.962,3.061,0.538,39.19,OK
4-234879-A-6.wav,esc50,Opus,48,46.79,4.4678,2.6702,0.0322,37.75,OK
4-234879-A-6.wav,esc50,EnCodec,1.5,1.5,1.3818,5.4175,3.1182,11.62,OK
4-234879-A-6.wav,esc50,EnCodec,3.0,3.0,1.7811,4.7441,2.7189,10.77,OK
4-234879-A-6.wav,esc50,EnCodec,6.0,6.0,2.2759,3.962,2.2241,11.25,OK
3-144891-B-19.wav,esc50,Opus,12,11.68,3.7231,2.8594,0.7769,34.25,OK
3-144891-B-19.wav,esc50,Opus,24,22.24,4.2967,2.8518,0.2033,36.61,OK
3-144891-B-19.wav,esc50,Opus,48,46.68,4.5255,2.4811,-0.0255,39.69,OK
3-144891-B-19.wav,esc50,EnCodec,1.5,1.5,1.6909,4.2756,2.8091,11.82,OK
3-144891-B-19.wav,esc50,EnCodec,3.0,3.0,2.4021,3.7949,2.0979,10.63,OK
3-144891-B-19.wav,esc50,EnCodec,6.0,6.0,3.3627,3.321,1.1373,11.17,OK
2-66205-A-23.wav,esc50,Opus,12,6.44,3.2991,1.6325,1.2009,35.45,OK
2-66205-A-23.wav,esc50,Opus,24,13.32,4.1149,1.6094,0.3851,37.66,OK
2-66205-A-23.wav,esc50,Opus,48,28.47,4.4107,1.4796,0.0893,32.45,OK
2-66205-A-23.wav,esc50,EnCodec,1.5,1.5,1.8681,5.2038,2.6319,11.91,OK
2-66205-A-23.wav,esc50,EnCodec,3.0,3.0,1.9578,4.152,2.5422,10.92,OK
2-66205-A-23.wav,esc50,EnCodec,6.0,6.0,2.6354,3.146,1.8646,11.14,OK
1-50623-A-15.wav,esc50,Opus,12,9.64,3.4253,3.5227,1.0747,34.0,OK
1-50623-A-15.wav,esc50,Opus,24,19.41,4.0221,3.4297,0.4779,36.57,OK
1-50623-A-15.wav,esc50,Opus,48,41.49,4.4291,2.9506,0.0709,37.0,OK
1-50623-A-15.wav,esc50,EnCodec,1.5,1.5,1.2661,14.3016,3.2339,11.75,OK
1-50623-A-15.wav,esc50,EnCodec,3.0,3.0,1.3666,13.7604,3.1334,10.85,OK
1-50623-A-15.wav,esc50,EnCodec,6.0,6.0,1.4095,12.4264,3.0905,11.39,OK
2-81112-A-34.wav,esc50,Opus,12,10.39,3.3416,3.6924,1.1584,33.56,OK
2-81112-A-34.wav,esc50,Opus,24,23.52,3.8069,2.7303,0.6931,25.84,OK
2-81112-A-34.wav,esc50,Opus,48,47.3,4.372,1.708,0.128,26.19,OK
2-81112-A-34.wav,esc50,EnCodec,1.5,1.5,1.8295,8.3351,2.6705,11.75,OK
2-81112-A-34.wav,esc50,EnCodec,3.0,3.0,1.8705,6.7396,2.6295,11.26,OK
2-81112-A-34.wav,esc50,EnCodec,6.0,6.0,2.0928,7.1988,2.4072,10.61,OK
5-209719-A-24.wav,esc50,Opus,12,5.56,4.1463,1.3361,0.3537,32.03,OK
5-209719-A-24.wav,esc50,Opus,24,7.16,4.4955,0.9268,0.0045,16.11,OK
5-209719-A-24.wav,esc50,Opus,48,12.47,4.6011,0.6499,-0.1011,15.47,OK
5-209719-A-24.wav,esc50,EnCodec,1.5,1.5,2.4486,3.5202,2.0514,10.44,OK
5-209719-A-24.wav,esc50,EnCodec,3.0,3.0,3.0133,3.3792,1.4867,11.03,OK
5-209719-A-24.wav,esc50,EnCodec,6.0,6.0,3.4973,3.2877,1.0027,11.13,OK
5-251957-A-47.wav,esc50,Opus,12,12.1,3.4335,2.7403,1.0665,34.72,OK
5-251957-A-47.wav,esc50,Opus,24,22.42,4.192,2.9061,0.308,39.53,OK
5-251957-A-47.wav,esc50,Opus,48,46.34,4.4706,2.6636,0.0294,37.76,OK
5-251957-A-47.wav,esc50,EnCodec,1.5,1.5,1.6052,4.4849,2.8948,11.21,OK
5-251957-A-47.wav,esc50,EnCodec,3.0,3.0,2.1163,3.75,2.3837,11.16,OK
5-251957-A-47.wav,esc50,EnCodec,6.0,6.0,2.9987,3.0859,1.5013,10.88,OK
4-152995-A-24.wav,esc50,Opus,12,8.16,3.1149,2.8433,1.3851,31.34,OK
4-152995-A-24.wav,esc50,Opus,24,18.52,3.8664,2.2503,0.6336,28.28,OK
4-152995-A-24.wav,esc50,Opus,48,28.42,4.2898,1.8884,0.2102,22.26,OK
4-152995-A-24.wav,esc50,EnCodec,1.5,1.5,1.3222,7.4254,3.1778,11.96,OK
4-152995-A-24.wav,esc50,EnCodec,3.0,3.0,1.5393,5.4133,2.9607,10.62,OK
4-152995-A-24.wav,esc50,EnCodec,6.0,6.0,1.867,4.4994,2.633,11.0,OK
2-18766-B-12.wav,esc50,Opus,12,9.95,2.8955,4.5341,1.6045,33.5,OK
2-18766-B-12.wav,esc50,Opus,24,23.06,3.589,2.6001,0.911,23.08,OK
2-18766-B-12.wav,esc50,Opus,48,48.85,4.3277,1.7068,0.1723,23.71,OK
2-18766-B-12.wav,esc50,EnCodec,1.5,1.5,1.6753,6.0523,2.8247,11.84,OK
2-18766-B-12.wav,esc50,EnCodec,3.0,3.0,2.2105,5.7329,2.2895,11.06,OK
2-18766-B-12.wav,esc50,EnCodec,6.0,6.0,2.4812,5.4309,2.0188,10.92,OK
2-7321-A-33.wav,esc50,Opus,12,10.77,2.1791,3.1313,2.3209,34.13,OK
2-7321-A-33.wav,esc50,Opus,24,21.03,3.3978,3.3296,1.1022,43.47,OK
2-7321-A-33.wav,esc50,Opus,48,44.93,4.0859,2.9326,0.4141,39.55,OK
2-7321-A-33.wav,esc50,EnCodec,1.5,1.5,1.394,4.2538,3.106,11.95,OK
2-7321-A-33.wav,esc50,EnCodec,3.0,3.0,1.2694,3.798,3.2306,10.73,OK
2-7321-A-33.wav,esc50,EnCodec,6.0,6.0,2.1493,3.2577,2.3507,10.76,OK
2-135728-A-38.wav,esc50,Opus,12,10.23,2.4889,3.4431,2.0111,38.28,OK
2-135728-A-38.wav,esc50,Opus,24,22.41,3.8828,3.1669,0.6172,32.26,OK
2-135728-A-38.wav,esc50,Opus,48,55.35,4.2392,1.2841,0.2608,20.25,OK
2-135728-A-38.wav,esc50,EnCodec,1.5,1.5,1.4563,9.5398,3.0437,11.11,OK
2-135728-A-38.wav,esc50,EnCodec,3.0,3.0,1.8061,7.0547,2.6939,10.58,OK
2-135728-A-38.wav,esc50,EnCodec,6.0,6.0,2.1172,4.9675,2.3828,10.7,OK
1-97793-A-31.wav,esc50,Opus,12,8.1,3.0556,3.3325,1.4444,39.8,OK
1-97793-A-31.wav,esc50,Opus,24,16.52,3.7798,2.8219,0.7202,32.95,OK
1-97793-A-31.wav,esc50,Opus,48,33.07,4.3423,1.6259,0.1577,25.65,OK
1-97793-A-31.wav,esc50,EnCodec,1.5,1.5,1.113,17.1219,3.387,10.78,OK
1-97793-A-31.wav,esc50,EnCodec,3.0,3.0,1.1805,16.437,3.3195,10.87,OK
1-97793-A-31.wav,esc50,EnCodec,6.0,6.0,1.2019,16.0793,3.2981,10.74,OK
3-147342-A-34.wav,esc50,Opus,12,5.49,1.0,2.2413,3.5,30.82,OK
3-147342-A-34.wav,esc50,Opus,24,6.03,1.0,1.3476,3.5,18.95,OK
3-147342-A-34.wav,esc50,Opus,48,10.96,1.0,0.7714,3.5,20.31,OK
3-147342-A-34.wav,esc50,EnCodec,1.5,1.5,1.0,4.3573,3.5,11.05,OK
3-147342-A-34.wav,esc50,EnCodec,3.0,3.0,1.0,4.5577,3.5,11.24,OK
3-147342-A-34.wav,esc50,EnCodec,6.0,6.0,1.0,4.2199,3.5,10.99,OK
5-233019-A-31.wav,esc50,Opus,12,11.33,2.5225,3.3131,1.9775,33.28,OK
5-233019-A-31.wav,esc50,Opus,24,21.9,3.7413,3.2161,0.7587,36.29,OK
5-233019-A-31.wav,esc50,Opus,48,45.51,4.341,2.717,0.159,36.86,OK
5-233019-A-31.wav,esc50,EnCodec,1.5,1.5,1.1475,5.6836,3.3525,10.89,OK
5-233019-A-31.wav,esc50,EnCodec,3.0,3.0,1.2921,5.1241,3.2079,10.62,OK
5-233019-A-31.wav,esc50,EnCodec,6.0,6.0,1.6485,4.3785,2.8515,10.95,OK
1-88409-A-45.wav,esc50,Opus,12,12.29,3.2016,2.9559,1.2984,34.77,OK
1-88409-A-45.wav,esc50,Opus,24,22.75,4.0821,2.9718,0.4179,37.43,OK
1-88409-A-45.wav,esc50,Opus,48,46.51,4.5024,1.4337,-0.0024,25.24,OK
1-88409-A-45.wav,esc50,EnCodec,1.5,1.5,1.396,4.8635,3.104,10.91,OK
1-88409-A-45.wav,esc50,EnCodec,3.0,3.0,1.8939,4.1212,2.6061,10.86,OK
1-88409-A-45.wav,esc50,EnCodec,6.0,6.0,2.8408,3.5027,1.6592,11.04,OK
4-212728-A-34.wav,esc50,Opus,12,8.57,3.3896,2.7024,1.1104,32.19,OK
4-212728-A-34.wav,esc50,Opus,24,10.22,4.0455,1.8408,0.4545,19.69,OK
4-212728-A-34.wav,esc50,Opus,48,20.41,4.2553,1.0172,0.2447,15.91,OK
4-212728-A-34.wav,esc50,EnCodec,1.5,1.5,1.5741,7.0431,2.9259,11.22,OK
4-212728-A-34.wav,esc50,EnCodec,3.0,3.0,1.9345,4.8199,2.5655,10.76,OK
4-212728-A-34.wav,esc50,EnCodec,6.0,6.0,1.4663,4.4058,3.0337,10.9,OK
4-146200-A-36.wav,esc50,Opus,12,11.8,3.1924,3.0427,1.3076,34.09,OK
4-146200-A-36.wav,esc50,Opus,24,22.61,4.0417,3.2198,0.4583,36.33,OK
4-146200-A-36.wav,esc50,Opus,48,47.33,4.435,2.8048,0.065,38.32,OK
4-146200-A-36.wav,esc50,EnCodec,1.5,1.5,1.7567,4.4235,2.7433,11.71,OK
4-146200-A-36.wav,esc50,EnCodec,3.0,3.0,2.1182,3.7486,2.3818,10.82,OK
4-146200-A-36.wav,esc50,EnCodec,6.0,6.0,2.767,3.0576,1.733,11.06,OK
4-108352-A-33.wav,esc50,Opus,12,12.07,2.1795,5.1212,2.3205,34.2,OK
4-108352-A-33.wav,esc50,Opus,24,23.61,3.5398,3.4296,0.9602,31.17,OK
4-108352-A-33.wav,esc50,Opus,48,51.86,4.2592,2.237,0.2408,27.11,OK
4-108352-A-33.wav,esc50,EnCodec,1.5,1.5,1.1686,8.844,3.3314,11.75,OK
4-108352-A-33.wav,esc50,EnCodec,3.0,3.0,1.255,8.3145,3.245,11.6,OK
4-108352-A-33.wav,esc50,EnCodec,6.0,6.0,1.3778,7.7891,3.1222,11.44,OK
3-145719-A-17.wav,esc50,Opus,12,11.32,3.4132,4.1456,1.0868,37.59,OK
3-145719-A-17.wav,esc50,Opus,24,23.75,4.1489,3.4064,0.3511,37.73,OK
3-145719-A-17.wav,esc50,Opus,48,47.33,4.5309,2.5822,-0.0309,38.82,OK
3-145719-A-17.wav,esc50,EnCodec,1.5,1.5,1.3886,7.8375,3.1114,11.05,OK
3-145719-A-17.wav,esc50,EnCodec,3.0,3.0,1.7363,6.6373,2.7637,10.89,OK
3-145719-A-17.wav,esc50,EnCodec,6.0,6.0,2.1409,5.9628,2.3591,11.49,OK
1-43760-A-11.wav,esc50,Opus,12,11.48,3.0365,5.6612,1.4635,40.25,OK
1-43760-A-11.wav,esc50,Opus,24,22.66,3.9732,4.8596,0.5268,36.82,OK
1-43760-A-11.wav,esc50,Opus,48,46.69,4.3831,3.8593,0.1169,37.09,OK
1-43760-A-11.wav,esc50,EnCodec,1.5,1.5,1.8525,5.3707,2.6475,12.02,OK
1-43760-A-11.wav,esc50,EnCodec,3.0,3.0,2.1525,5.1459,2.3475,10.91,OK
1-43760-A-11.wav,esc50,EnCodec,6.0,6.0,2.8934,4.7405,1.6066,11.27,OK
5-170338-A-41.wav,esc50,Opus,12,12.22,3.0934,3.0852,1.4066,39.03,OK
5-170338-A-41.wav,esc50,Opus,24,23.27,3.9252,2.9266,0.5748,34.27,OK
5-170338-A-41.wav,esc50,Opus,48,48.2,4.3572,2.3286,0.1428,31.09,OK
5-170338-A-41.wav,esc50,EnCodec,1.5,1.5,1.5842,4.299,2.9158,12.0,OK
5-170338-A-41.wav,esc50,EnCodec,3.0,3.0,2.0407,3.9063,2.4593,11.16,OK
5-170338-A-41.wav,esc50,EnCodec,6.0,6.0,2.9358,3.1631,1.5642,11.19,OK
5-216213-A-13.wav,esc50,Opus,12,12.77,4.1163,3.9958,0.3837,33.81,OK
5-216213-A-13.wav,esc50,Opus,24,24.23,4.4475,3.2593,0.0525,36.63,OK
5-216213-A-13.wav,esc50,Opus,48,47.82,4.5483,2.7666,-0.0483,37.72,OK
5-216213-A-13.wav,esc50,EnCodec,1.5,1.5,1.84,7.8836,2.66,11.94,OK
5-216213-A-13.wav,esc50,EnCodec,3.0,3.0,2.288,7.1531,2.212,11.02,OK
5-216213-A-13.wav,esc50,EnCodec,6.0,6.0,2.4726,6.6971,2.0274,11.22,OK
5-212730-A-17.wav,esc50,Opus,12,12.26,2.965,3.655,1.535,39.17,OK
5-212730-A-17.wav,esc50,Opus,24,24.44,4.0871,3.0876,0.4129,37.36,OK
5-212730-A-17.wav,esc50,Opus,48,48.63,4.5079,2.3772,-0.0079,38.67,OK
5-212730-A-17.wav,esc50,EnCodec,1.5,1.5,1.3321,6.1502,3.1679,11.01,OK
5-212730-A-17.wav,esc50,EnCodec,3.0,3.0,1.6061,5.4165,2.8939,10.47,OK
5-212730-A-17.wav,esc50,EnCodec,6.0,6.0,2.0043,4.4671,2.4957,11.37,OK
3-185456-A-29.wav,esc50,Opus,12,11.68,3.2471,3.7181,1.2529,40.5,OK
3-185456-A-29.wav,esc50,Opus,24,24.47,3.9328,2.6257,0.5672,26.94,OK
3-185456-A-29.wav,esc50,Opus,48,50.74,4.4483,1.8818,0.0517,27.46,OK
3-185456-A-29.wav,esc50,EnCodec,1.5,1.5,1.2988,5.9685,3.2012,11.83,OK
3-185456-A-29.wav,esc50,EnCodec,3.0,3.0,1.5954,5.121,2.9046,11.3,OK
3-185456-A-29.wav,esc50,EnCodec,6.0,6.0,2.0413,4.5682,2.4587,10.8,OK
3-166125-B-23.wav,esc50,Opus,12,10.51,3.2653,3.2738,1.2347,34.64,OK
3-166125-B-23.wav,esc50,Opus,24,20.13,4.1599,3.252,0.3401,36.93,OK
3-166125-B-23.wav,esc50,Opus,48,43.46,4.4047,2.929,0.0953,37.54,OK
3-166125-B-23.wav,esc50,EnCodec,1.5,1.5,1.3425,16.0205,3.1575,11.16,OK
3-166125-B-23.wav,esc50,EnCodec,3.0,3.0,1.2708,15.0534,3.2292,10.9,OK
3-166125-B-23.wav,esc50,EnCodec,6.0,6.0,1.3725,13.0875,3.1275,11.43,OK
1-96890-A-37.wav,esc50,Opus,12,11.03,3.241,6.8276,1.259,33.27,OK
1-96890-A-37.wav,esc50,Opus,24,27.0,4.1983,3.3286,0.3017,22.44,OK
1-96890-A-37.wav,esc50,Opus,48,46.89,4.5711,1.817,-0.0711,19.2,OK
1-96890-A-37.wav,esc50,EnCodec,1.5,1.5,1.4831,9.3885,3.0169,11.84,OK
1-96890-A-37.wav,esc50,EnCodec,3.0,3.0,1.8493,8.6709,2.6507,10.72,OK
1-96890-A-37.wav,esc50,EnCodec,6.0,6.0,2.3107,8.7738,2.1893,11.01,OK
3-140199-D-8.wav,esc50,Opus,12,12.11,2.878,3.2902,1.622,42.53,OK
3-140199-D-8.wav,esc50,Opus,24,23.03,3.9156,2.9507,0.5844,36.05,OK
3-140199-D-8.wav,esc50,Opus,48,47.71,4.4257,1.8739,0.0743,27.04,OK
3-140199-D-8.wav,esc50,EnCodec,1.5,1.5,1.3418,5.8298,3.1582,11.91,OK
3-140199-D-8.wav,esc50,EnCodec,3.0,3.0,1.4004,4.8164,3.0996,11.04,OK
3-140199-D-8.wav,esc50,EnCodec,6.0,6.0,2.2554,3.8858,2.2446,11.38,OK
5-235671-A-38.wav,esc50,Opus,12,11.46,2.9562,3.2178,1.5438,33.15,OK
5-235671-A-38.wav,esc50,Opus,24,21.83,3.8384,3.0992,0.6616,36.52,OK
5-235671-A-38.wav,esc50,Opus,48,45.73,4.353,2.7048,0.147,36.7,OK
5-235671-A-38.wav,esc50,EnCodec,1.5,1.5,1.3424,7.0496,3.1576,11.67,OK
5-235671-A-38.wav,esc50,EnCodec,3.0,3.0,1.543,6.1394,2.957,10.54,OK
5-235671-A-38.wav,esc50,EnCodec,6.0,6.0,1.9461,5.4665,2.5539,10.85,OK
2-95258-A-1.wav,esc50,Opus,12,9.77,3.085,3.5084,1.415,31.71,OK
2-95258-A-1.wav,esc50,Opus,24,20.44,4.0621,2.0714,0.4379,20.3,OK
2-95258-A-1.wav,esc50,Opus,48,38.94,4.4932,1.2878,0.0068,20.62,OK
2-95258-A-1.wav,esc50,EnCodec,1.5,1.5,1.4493,5.6329,3.0507,11.76,OK
2-95258-A-1.wav,esc50,EnCodec,3.0,3.0,1.7474,5.0533,2.7526,11.47,OK
2-95258-A-1.wav,esc50,EnCodec,6.0,6.0,2.002,4.4408,2.498,10.72,OK
3-156393-A-35.wav,esc50,Opus,12,11.79,2.2744,3.3114,2.2256,36.24,OK
3-156393-A-35.wav,esc50,Opus,24,22.09,3.4746,3.2555,1.0254,36.28,OK
3-156393-A-35.wav,esc50,Opus,48,46.82,4.1902,2.7795,0.3098,37.14,OK
3-156393-A-35.wav,esc50,EnCodec,1.5,1.5,1.122,4.6924,3.378,11.79,OK
3-156393-A-35.wav,esc50,EnCodec,3.0,3.0,1.5021,4.2603,2.9979,10.81,OK
3-156393-A-35.wav,esc50,EnCodec,6.0,6.0,2.1238,3.7868,2.3762,11.01,OK
3-143562-A-47.wav,esc50,Opus,12,11.8,2.562,3.7644,1.938,39.2,OK
3-143562-A-47.wav,esc50,Opus,24,23.45,4.1486,2.2405,0.3514,28.43,OK
3-143562-A-47.wav,esc50,Opus,48,47.75,4.4097,1.6431,0.0903,25.1,OK
3-143562-A-47.wav,esc50,EnCodec,1.5,1.5,1.4891,4.8215,3.0109,11.74,OK
3-143562-A-47.wav,esc50,EnCodec,3.0,3.0,1.8984,4.0397,2.6016,10.89,OK
3-143562-A-47.wav,esc50,EnCodec,6.0,6.0,2.5965,3.4895,1.9035,11.06,OK
4-188033-A-38.wav,esc50,Opus,12,6.76,1.0,3.5412,3.5,40.52,OK
4-188033-A-38.wav,esc50,Opus,24,13.13,1.0,3.1849,3.5,40.74,OK
4-188033-A-38.wav,esc50,Opus,48,27.12,1.0,2.552,3.5,37.64,OK
4-188033-A-38.wav,esc50,EnCodec,1.5,1.5,1.0,6.3865,3.5,11.7,OK
4-188033-A-38.wav,esc50,EnCodec,3.0,3.0,1.0,5.5745,3.5,10.49,OK
4-188033-A-38.wav,esc50,EnCodec,6.0,6.0,1.0,5.1888,3.5,11.07,OK
5-220939-A-27.wav,esc50,Opus,12,7.19,3.374,2.7383,1.126,31.0,OK
5-220939-A-27.wav,esc50,Opus,24,10.86,4.1995,2.5263,0.3005,19.78,OK
5-220939-A-27.wav,esc50,Opus,48,21.31,4.4689,1.1592,0.0311,17.34,OK
5-220939-A-27.wav,esc50,EnCodec,1.5,1.5,1.9372,6.3831,2.5628,11.66,OK
5-220939-A-27.wav,esc50,EnCodec,3.0,3.0,2.0356,6.1297,2.4644,10.93,OK
5-220939-A-27.wav,esc50,EnCodec,6.0,6.0,2.3739,6.0822,2.1261,11.34,OK
5-244315-C-6.wav,esc50,Opus,12,12.12,3.3687,3.2745,1.1313,37.43,OK
5-244315-C-6.wav,esc50,Opus,24,23.32,4.1513,3.0739,0.3487,43.83,OK
5-244315-C-6.wav,esc50,Opus,48,47.0,4.458,1.907,0.042,32.14,OK
5-244315-C-6.wav,esc50,EnCodec,1.5,1.5,1.457,5.1447,3.043,10.97,OK
5-244315-C-6.wav,esc50,EnCodec,3.0,3.0,2.0054,4.522,2.4946,11.06,OK
5-244315-C-6.wav,esc50,EnCodec,6.0,6.0,2.7049,3.713,1.7951,11.38,OK
1-21935-A-38.wav,esc50,Opus,12,11.67,3.1213,3.516,1.3787,35.38,OK
1-21935-A-38.wav,esc50,Opus,24,20.73,4.0902,2.4331,0.4098,24.91,OK
1-21935-A-38.wav,esc50,Opus,48,42.91,4.5156,1.5924,-0.0156,22.14,OK
1-21935-A-38.wav,esc50,EnCodec,1.5,1.5,1.3024,5.6592,3.1976,12.11,OK
1-21935-A-38.wav,esc50,EnCodec,3.0,3.0,1.6726,5.0972,2.8274,10.91,OK
1-21935-A-38.wav,esc50,EnCodec,6.0,6.0,2.2659,4.4179,2.2341,11.2,OK
4-187504-B-17.wav,esc50,Opus,12,10.9,3.3133,4.7411,1.1867,34.6,OK
4-187504-B-17.wav,esc50,Opus,24,23.37,4.1771,3.6816,0.3229,36.82,OK
4-187504-B-17.wav,esc50,Opus,48,47.16,4.5105,2.697,-0.0105,37.62,OK
4-187504-B-17.wav,esc50,EnCodec,1.5,1.5,1.7291,7.2968,2.7709,11.93,OK
4-187504-B-17.wav,esc50,EnCodec,3.0,3.0,2.2342,6.5051,2.2658,11.17,OK
4-187504-B-17.wav,esc50,EnCodec,6.0,6.0,2.6704,5.8886,1.8296,11.12,OK
3-102583-A-49.wav,esc50,Opus,12,12.31,3.5852,2.9044,0.9148,35.75,OK
3-102583-A-49.wav,esc50,Opus,24,22.63,4.2161,2.5437,0.2839,32.4,OK
3-102583-A-49.wav,esc50,Opus,48,46.25,4.4857,2.0527,0.0143,31.88,OK
3-102583-A-49.wav,esc50,EnCodec,1.5,1.5,1.432,5.3411,3.068,11.88,OK
3-102583-A-49.wav,esc50,EnCodec,3.0,3.0,1.7245,4.8388,2.7755,10.92,OK
3-102583-A-49.wav,esc50,EnCodec,6.0,6.0,2.4384,4.2349,2.0616,10.57,OK
2-32515-B-4.wav,esc50,Opus,12,12.84,3.858,2.9656,0.642,34.97,OK
2-32515-B-4.wav,esc50,Opus,24,27.76,4.2618,2.3153,0.2382,29.52,OK
2-32515-B-4.wav,esc50,Opus,48,55.86,4.5231,1.7129,-0.0231,27.0,OK
2-32515-B-4.wav,esc50,EnCodec,1.5,1.5,1.0694,5.6495,3.4306,10.53,OK
2-32515-B-4.wav,esc50,EnCodec,3.0,3.0,1.092,4.9047,3.408,11.21,OK
2-32515-B-4.wav,esc50,EnCodec,6.0,6.0,1.1119,4.1544,3.3881,11.04,OK
5-216216-A-13.wav,esc50,Opus,12,13.15,1.0627,3.9862,3.4373,34.66,OK
5-216216-A-13.wav,esc50,Opus,24,25.39,1.2156,2.8425,3.2844,38.21,OK
5-216216-A-13.wav,esc50,Opus,48,48.9,1.7839,2.4595,2.7161,38.17,OK
5-216216-A-13.wav,esc50,EnCodec,1.5,1.5,1.0,7.7791,3.5,11.8,OK
5-216216-A-13.wav,esc50,EnCodec,3.0,3.0,1.0,6.8816,3.5,10.7,OK
5-216216-A-13.wav,esc50,EnCodec,6.0,6.0,1.0,6.2814,3.5,10.57,OK
3-157149-A-10.wav,esc50,Opus,12,10.88,2.6752,4.915,1.8248,42.43,OK
3-157149-A-10.wav,esc50,Opus,24,21.34,3.3038,4.3573,1.1962,36.73,OK
3-157149-A-10.wav,esc50,Opus,48,45.84,3.9293,3.4004,0.5707,36.89,OK
3-157149-A-10.wav,esc50,EnCodec,1.5,1.5,1.8369,4.9721,2.6631,11.84,OK
3-157149-A-10.wav,esc50,EnCodec,3.0,3.0,2.2389,4.3961,2.2611,10.77,OK
3-157149-A-10.wav,esc50,EnCodec,6.0,6.0,2.7134,3.9723,1.7866,10.63,OK
1-18755-B-4.wav,esc50,Opus,12,12.96,3.2643,3.3857,1.2357,34.46,OK
1-18755-B-4.wav,esc50,Opus,24,25.71,4.093,2.3114,0.407,26.65,OK
1-18755-B-4.wav,esc50,Opus,48,51.51,4.407,1.3836,0.093,28.34,OK
1-18755-B-4.wav,esc50,EnCodec,1.5,1.5,1.4609,5.9971,3.0391,11.58,OK
1-18755-B-4.wav,esc50,EnCodec,3.0,3.0,1.7495,5.1874,2.7505,10.95,OK
1-18755-B-4.wav,esc50,EnCodec,6.0,6.0,2.3168,4.3518,2.1832,11.37,OK
1-81269-A-3.wav,esc50,Opus,12,11.72,1.862,4.0361,2.638,34.86,OK
1-81269-A-3.wav,esc50,Opus,24,23.27,4.2492,2.4708,0.2508,20.05,OK
1-81269-A-3.wav,esc50,Opus,48,45.23,3.9249,1.4784,0.5751,20.47,OK
1-81269-A-3.wav,esc50,EnCodec,1.5,1.5,1.3322,7.2046,3.1678,11.46,OK
1-81269-A-3.wav,esc50,EnCodec,3.0,3.0,1.8554,6.4514,2.6446,11.01,OK
1-81269-A-3.wav,esc50,EnCodec,6.0,6.0,2.5147,5.5453,1.9853,11.39,OK
5-210612-A-37.wav,esc50,Opus,12,14.82,1.1851,16.6444,3.3149,35.61,OK
5-210612-A-37.wav,esc50,Opus,24,38.13,1.8363,9.3217,2.6637,20.68,OK
5-210612-A-37.wav,esc50,Opus,48,72.9,2.6924,6.1884,1.8076,18.32,OK
5-210612-A-37.wav,esc50,EnCodec,1.5,1.5,1.048,16.1756,3.452,10.72,OK
5-210612-A-37.wav,esc50,EnCodec,3.0,3.0,1.0661,15.0972,3.4339,10.46,OK
5-210612-A-37.wav,esc50,EnCodec,6.0,6.0,1.0742,15.2272,3.4258,11.06,OK
1-26222-A-10.wav,esc50,Opus,12,10.75,1.0,3.1764,3.5,33.46,OK
1-26222-A-10.wav,esc50,Opus,24,21.2,1.0,3.336,3.5,42.43,OK
1-26222-A-10.wav,esc50,Opus,48,45.28,1.0,2.8771,3.5,37.13,OK
1-26222-A-10.wav,esc50,EnCodec,1.5,1.5,1.0,4.2954,3.5,10.83,OK
1-26222-A-10.wav,esc50,EnCodec,3.0,3.0,1.0,3.8261,3.5,10.53,OK
1-26222-A-10.wav,esc50,EnCodec,6.0,6.0,1.0,3.2487,3.5,11.2,OK
1-32318-A-0.wav,esc50,Opus,12,12.59,3.8417,2.9615,0.6583,34.66,OK
