codec,family,seq,profile,preset,param,n_frames,is_neural,is_round_trip,actual_mbps,vmaf_mean,psnr_y,psnr_u,psnr_v,psnr_yuv,ssim_y,ms_ssim_y,time_encode_s,energy_encode_cpu_j,energy_encode_gpu_j,energy_encode_total_j,idle_cpu_w_encode,idle_gpu_w_encode,time_decode_s,energy_decode_cpu_j,energy_decode_gpu_j,energy_decode_total_j,idle_cpu_w_decode,idle_gpu_w_decode,energy_total_cpu_j,energy_total_gpu_j,energy_total_j,energy_total_kj,energy_per_frame_j,bitstream_path
dcvc_rt_cuda,DCVC-RT (CUDA),Beauty,LDP,,q=21,600,1,1,0.459,57.315,36.696,39.14,41.243,37.57,0.88268,0.95917,19.038,434.962,3157.749,3592.711,23.2,58.74,6.86,122.982,3165.081,3288.063,25.18,81.19,557.944,6322.83,6880.774,6.8808,11.468,
dcvc_rt_cuda,DCVC-RT (CUDA),Beauty,LDP,,q=42,600,1,1,1.56,76.779,38.598,39.322,41.666,39.072,0.89961,0.97299,19.148,444.5,3253.437,3697.937,22.9,54.26,6.866,121.151,3176.571,3297.722,25.23,81.27,565.651,6430.008,6995.659,6.9957,11.659,
dcvc_rt_cuda,DCVC-RT (CUDA),Beauty,LDP,,q=63,600,1,1,5.825,87.93,39.585,39.447,41.882,39.855,0.90935,0.97877,19.237,462.352,3382.628,3844.98,22.08,48.56,6.918,125.883,3168.57,3294.453,24.97,81.55,588.235,6551.198,7139.433,7.1394,11.899,
dcvc_rt_cuda,DCVC-RT (CUDA),Bosphorus,LDP,,q=0,600,1,1,0.159,37.42,31.609,41.761,40.754,34.021,0.82634,0.87666,19.21,439.289,3238.32,3677.609,23.26,54.94,6.864,124.107,3175.681,3299.788,25.06,81.6,563.396,6414.001,6977.397,6.9774,11.629,
dcvc_rt_cuda,DCVC-RT (CUDA),Bosphorus,LDP,,q=21,600,1,1,0.721,66.29,36.389,45.056,44.527,38.49,0.91368,0.95856,19.188,441.276,3100.678,3541.954,23.09,62.46,6.872,124.973,3188.526,3313.499,24.94,81.51,566.249,6289.204,6855.453,6.8555,11.426,
dcvc_rt_cuda,DCVC-RT (CUDA),Bosphorus,LDP,,q=42,600,1,1,2.882,84.892,40.29,47.223,46.584,41.943,0.95784,0.98455,19.149,454.07,3293.963,3748.033,22.42,53.73,6.879,125.711,3202.229,3327.94,25.08,81.71,579.781,6496.192,7075.973,7.076,11.793,
dcvc_rt_cuda,DCVC-RT (CUDA),Bosphorus,LDP,,q=63,600,1,1,10.097,93.69,43.709,48.765,47.917,44.867,0.9772,0.99328,19.18,464.691,3424.221,3888.912,21.97,47.77,6.934,126.437,3197.963,3324.4,25.03,81.76,591.128,6622.184,7213.312,7.2133,12.022,
dcvc_rt_cuda,DCVC-RT (CUDA),HoneyBee,LDP,,q=0,600,1,1,0.126,54.093,34.77,36.006,39.484,35.514,0.91,0.95792,19.161,446.454,3257.844,3704.298,22.98,56.18,6.871,124.08,3218.767,3342.847,25.19,81.52,570.534,6476.611,7047.145,7.0471,11.745,
dcvc_rt_cuda,DCVC-RT (CUDA),HoneyBee,LDP,,q=21,600,1,1,0.315,82.283,39.865,40.608,42.154,40.244,0.95489,0.98661,19.201,434.564,3100.184,3534.748,23.98,65.27,6.876,123.569,3242.673,3366.242,25.19,81.92,558.133,6342.857,6900.99,6.901,11.502,
dcvc_rt_cuda,DCVC-RT (CUDA),HoneyBee,LDP,,q=42,600,1,1,0.898,91.4,42.271,43.387,43.758,42.596,0.96686,0.99251,19.16,443.837,3244.082,3687.919,23.25,58.19,6.875,124.791,3199.763,3324.554,25.08,81.78,568.628,6443.845,7012.473,7.0125,11.687,
dcvc_rt_cuda,DCVC-RT (CUDA),HoneyBee,LDP,,q=63,600,1,1,2.966,93.682,43.159,44.584,44.528,43.508,0.97037,0.99398,19.116,443.402,3147.34,3590.742,23.53,63.78,6.897,125.208,3247.503,3372.711,25.12,81.56,568.61,6394.843,6963.453,6.9635,11.606,
dcvc_rt_cuda,DCVC-RT (CUDA),Jockey,LDP,,q=0,600,1,1,0.352,38.732,31.56,37.751,37.195,33.038,0.88665,0.89451,19.148,447.035,3256.7,3703.735,22.8,56.42,6.871,122.512,3181.214,3303.726,25.35,81.36,569.547,6437.914,7007.461,7.0075,11.679,
dcvc_rt_cuda,DCVC-RT (CUDA),Jockey,LDP,,q=21,600,1,1,1.049,61.137,36.007,41.012,40.634,37.211,0.92065,0.94511,19.088,468.625,3381.926,3850.551,22.06,49.38,6.871,124.321,3220.326,3344.647,25.13,81.82,592.946,6602.252,7195.198,7.1952,11.992,
dcvc_rt_cuda,DCVC-RT (CUDA),Jockey,LDP,,q=42,600,1,1,3.33,85.512,40.014,43.309,42.984,40.797,0.94698,0.97749,19.189,450.685,3227.717,3678.402,22.85,57.86,6.877,124.999,3211.117,3336.116,25.16,81.78,575.684,6438.834,7014.518,7.0145,11.691,
dcvc_rt_cuda,DCVC-RT (CUDA),Jockey,LDP,,q=63,600,1,1,10.574,96.462,42.755,44.966,44.491,43.248,0.96239,0.98937,19.15,433.421,3119.591,3553.012,23.98,63.77,7.064,125.837,3223.861,3349.698,25.13,81.96,559.258,6343.452,6902.71,6.9027,11.505,
dcvc_rt_cuda,DCVC-RT (CUDA),ReadySteadyGo,LDP,,q=0,600,1,1,0.56,44.015,27.633,36.91,37.02,29.966,0.79455,0.87649,19.182,445.195,3290.481,3735.676,22.92,54.64,6.882,124.276,3208.096,3332.372,25.14,81.86,569.471,6498.577,7068.048,7.068,11.78,
dcvc_rt_cuda,DCVC-RT (CUDA),ReadySteadyGo,LDP,,q=21,600,1,1,2.017,76.053,32.793,40.46,40.171,34.674,0.89983,0.95773,19.173,450.175,3207.975,3658.15,22.79,59.79,6.866,126.581,3221.54,3348.121,24.96,81.71,576.756,6429.515,7006.271,7.0063,11.677,
dcvc_rt_cuda,DCVC-RT (CUDA),ReadySteadyGo,LDP,,q=42,600,1,1,6.575,96.954,37.682,43.375,42.601,39.009,0.95728,0.98664,19.241,463.093,3353.473,3816.566,22.2,52.59,6.943,125.366,3208.715,3334.081,25.12,81.79,588.459,6562.188,7150.647,7.1506,11.918,
dcvc_rt_cuda,DCVC-RT (CUDA),ReadySteadyGo,LDP,,q=63,600,1,1,20.352,99.935,41.988,45.598,44.552,42.76,0.97991,0.99513,19.186,454.35,3187.639,3641.989,23.11,59.88,7.186,129.437,3220.364,3349.801,25.21,81.76,583.787,6408.003,6991.79,6.9918,11.653,
dcvc_rt_cuda,DCVC-RT (CUDA),ShakeNDry,LDP,,q=0,300,1,1,0.258,34.626,30.983,38.733,39.949,33.072,0.80542,0.88813,9.698,231.486,1711.262,1942.748,22.04,48.27,3.452,61.42,1604.169,1665.589,25.16,81.63,292.906,3315.431,3608.337,3.6083,12.028,
dcvc_rt_cuda,DCVC-RT (CUDA),ShakeNDry,LDP,,q=21,300,1,1,0.82,59.68,34.378,41.122,41.76,36.144,0.88588,0.94127,9.568,205.53,1391.131,1596.661,25.14,81.7,3.462,61.836,1582.876,1644.712,24.96,81.51,267.366,2974.007,3241.373,3.2414,10.805,
dcvc_rt_cuda,DCVC-RT (CUDA),ShakeNDry,LDP,,q=42,300,1,1,3.786,77.21,37.335,42.858,43.088,38.745,0.92976,0.9718,9.606,202.731,1389.623,1592.354,25.31,81.82,3.462,62.781,1606.721,1669.502,24.96,81.95,265.512,2996.344,3261.856,3.2619,10.873,
dcvc_rt_cuda,DCVC-RT (CUDA),ShakeNDry,LDP,,q=63,300,1,1,18.026,90.375,41.042,44.067,44.028,41.793,0.96555,0.99046,9.696,200.595,1404.378,1604.973,25.32,81.6,3.564,62.634,1578.014,1640.648,25.36,81.85,263.229,2982.392,3245.621,3.2456,10.819,
dcvc_rt_cuda,DCVC-RT (CUDA),YachtRide,LDP,,q=0,600,1,1,0.273,29.168,27.974,40.409,38.757,30.876,0.75442,0.81769,19.198,405.679,2756.524,3162.203,25.18,81.7,6.868,124.457,3172.974,3297.431,25.14,81.65,530.136,5929.498,6459.634,6.4596,10.766,
dcvc_rt_cuda,DCVC-RT (CUDA),YachtRide,LDP,,q=21,600,1,1,1.681,53.969,31.804,43.182,41.829,34.479,0.85425,0.9206,19.093,444.826,3223.938,3668.764,23.26,58.51,6.876,119.416,3186.4,3305.816,25.9,81.72,564.242,6410.338,6974.58,6.9746,11.624,
dcvc_rt_cuda,DCVC-RT (CUDA),YachtRide,LDP,,q=42,600,1,1,7.776,80.541,36.387,45.517,44.265,38.513,0.93576,0.9732,19.238,459.06,3329.097,3788.157,22.35,53.88,6.934,124.411,3213.432,3337.843,25.2,81.89,583.471,6542.529,7126.0,7.126,11.877,
dcvc_rt_cuda,DCVC-RT (CUDA),YachtRide,LDP,,q=63,600,1,1,26.537,95.577,41.361,47.393,46.14,42.712,0.97394,0.99159,19.254,446.495,3187.317,3633.812,23.26,59.52,7.223,133.056,3240.021,3373.077,25.03,81.62,579.551,6427.338,7006.889,7.0069,11.678,
svtav1,AV1,Beauty,LDP,p10,crf=27,600,0,1,70.671,91.535,39.69,39.247,41.768,39.895,0.91372,0.98107,6.107,221.846,0.0,221.846,20.16,37.12,2.14,68.579,0.0,68.579,20.27,37.48,290.425,0.0,290.425,0.2904,0.484,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p10_crf27.ivf
svtav1,AV1,Beauty,LDP,p10,crf=35,600,0,1,16.121,86.382,39.134,39.068,41.436,39.414,0.90523,0.977,3.413,145.084,0.0,145.084,20.32,37.54,0.621,24.169,0.0,24.169,20.24,37.52,169.253,0.0,169.253,0.1693,0.282,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p10_crf35.ivf
svtav1,AV1,Beauty,LDP,p10,crf=43,600,0,1,4.735,78.392,38.375,38.999,41.073,38.791,0.89727,0.97218,2.484,106.325,0.0,106.325,20.56,39.13,0.308,11.142,0.0,11.142,20.42,37.43,117.467,0.0,117.467,0.1175,0.196,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p10_crf43.ivf
svtav1,AV1,Beauty,LDP,p10,crf=51,600,0,1,2.295,67.461,37.371,38.769,40.636,37.954,0.88804,0.96544,2.48,109.982,0.0,109.982,20.32,37.92,0.297,9.313,0.0,9.313,20.19,37.76,119.295,0.0,119.295,0.1193,0.199,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p10_crf51.ivf
svtav1,AV1,Beauty,LDP,p2,crf=27,600,0,1,49.268,90.756,40.402,39.959,42.002,40.546,0.92377,0.9841,162.407,9375.853,0.0,9375.853,25.3,58.39,1.81,67.486,0.0,67.486,34.65,64.18,9443.339,0.0,9443.339,9.4433,15.739,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf27.ivf
svtav1,AV1,Beauty,LDP,p2,crf=35,600,0,1,9.874,85.661,39.47,39.296,41.495,39.701,0.90863,0.97824,109.118,6510.919,0.0,6510.919,20.33,36.88,0.579,30.44,0.0,30.44,20.3,37.44,6541.359,0.0,6541.359,6.5414,10.902,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf35.ivf
svtav1,AV1,Beauty,LDP,p2,crf=43,600,0,1,3.329,78.085,38.754,39.069,41.182,39.097,0.90046,0.97371,75.723,4223.58,0.0,4223.58,20.16,36.86,0.318,18.843,0.0,18.843,20.31,37.57,4242.423,0.0,4242.423,4.2424,7.071,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf43.ivf
svtav1,AV1,Beauty,LDP,p2,crf=51,600,0,1,1.694,67.63,37.878,38.848,40.784,38.362,0.89205,0.96793,71.832,3734.979,0.0,3734.979,20.2,37.27,0.308,15.473,0.0,15.473,20.25,37.21,3750.452,0.0,3750.452,3.7505,6.251,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf51.ivf
svtav1,AV1,Beauty,LDP,p5,crf=27,600,0,1,46.073,89.984,40.156,39.747,41.88,40.321,0.92008,0.98262,17.954,891.151,0.0,891.151,24.31,36.49,1.51,49.05,0.0,49.05,24.37,35.97,940.201,0.0,940.201,0.9402,1.567,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_crf27.ivf
svtav1,AV1,Beauty,LDP,p5,crf=35,600,0,1,10.439,85.249,39.387,39.266,41.47,39.632,0.90769,0.97785,14.873,781.117,0.0,781.117,24.33,36.69,0.491,21.47,0.0,21.47,24.39,36.61,802.587,0.0,802.587,0.8026,1.338,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_crf35.ivf
svtav1,AV1,Beauty,LDP,p5,crf=43,600,0,1,3.707,77.59,38.649,39.045,41.138,39.01,0.89937,0.97313,12.643,633.952,0.0,633.952,24.33,36.55,0.314,14.286,0.0,14.286,24.42,36.81,648.238,0.0,648.238,0.6482,1.08,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_crf43.ivf
svtav1,AV1,Beauty,LDP,p5,crf=51,600,0,1,1.84,66.687,37.714,38.815,40.725,38.228,0.89049,0.96689,12.656,621.561,0.0,621.561,24.3,37.05,0.309,12.563,0.0,12.563,24.37,36.86,634.124,0.0,634.124,0.6341,1.057,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_crf51.ivf
svtav1,AV1,Beauty,RA,p10,crf=27,600,0,1,15.393,87.187,39.371,38.915,41.444,39.573,0.90725,0.9783,1.626,137.231,0.0,137.231,20.05,37.53,0.653,24.376,0.0,24.376,20.2,37.12,161.607,0.0,161.607,0.1616,0.269,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p10_crf27.ivf
svtav1,AV1,Beauty,RA,p10,crf=35,600,0,1,6.189,81.726,38.871,38.99,41.381,39.2,0.90255,0.97539,1.267,107.739,0.0,107.739,20.33,37.12,0.369,13.277,0.0,13.277,20.26,37.31,121.016,0.0,121.016,0.121,0.202,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p10_crf35.ivf
svtav1,AV1,Beauty,RA,p10,crf=43,600,0,1,3.121,74.385,38.199,38.982,41.188,38.67,0.89647,0.97129,1.163,95.8,0.0,95.8,20.16,37.04,0.306,10.491,0.0,10.491,20.2,37.25,106.291,0.0,106.291,0.1063,0.177,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p10_crf43.ivf
svtav1,AV1,Beauty,RA,p10,crf=51,600,0,1,1.717,65.673,37.375,38.883,40.953,38.011,0.88919,0.96566,1.175,94.348,0.0,94.348,20.42,37.1,0.309,9.674,0.0,9.674,20.26,36.83,104.022,0.0,104.022,0.104,0.173,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p10_crf51.ivf
svtav1,AV1,Beauty,RA,p2,crf=27,600,0,1,8.295,87.382,39.587,39.335,41.661,39.815,0.90925,0.97876,39.22,4132.625,0.0,4132.625,20.16,37.57,0.444,24.32,0.0,24.32,20.23,37.49,4156.945,0.0,4156.945,4.1569,6.928,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p2_crf27.ivf
svtav1,AV1,Beauty,RA,p2,crf=35,600,0,1,4.595,82.901,39.216,39.233,41.506,39.504,0.90535,0.97664,31.405,3219.395,0.0,3219.395,20.37,37.76,0.355,19.157,0.0,19.157,20.27,37.49,3238.552,0.0,3238.552,3.2386,5.398,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p2_crf35.ivf
svtav1,AV1,Beauty,RA,p2,crf=43,600,0,1,2.607,76.348,38.688,39.125,41.322,39.072,0.90019,0.97347,28.407,2848.578,0.0,2848.578,20.41,37.52,0.325,16.545,0.0,16.545,20.29,36.91,2865.123,0.0,2865.123,2.8651,4.775,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p2_crf43.ivf
svtav1,AV1,Beauty,RA,p2,crf=51,600,0,1,1.546,68.633,38.025,39.011,41.13,38.536,0.89412,0.96912,29.251,2906.238,0.0,2906.238,20.25,37.08,0.318,15.21,0.0,15.21,20.32,37.32,2921.448,0.0,2921.448,2.9214,4.869,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_p2_crf51.ivf
svtav1,AV1,Beauty,RA,p5,crf=27,600,0,1,8.89,87.004,39.538,39.312,41.611,39.769,0.90878,0.97854,5.339,504.823,0.0,504.823,24.3,36.57,0.408,19.826,0.0,19.826,24.63,36.55,524.649,0.0,524.649,0.5246,0.874,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_crf27.ivf
svtav1,AV1,Beauty,RA,p5,crf=35,600,0,1,4.93,82.602,39.163,39.209,41.459,39.456,0.90487,0.97643,4.954,457.829,0.0,457.829,24.34,36.85,0.321,14.582,0.0,14.582,24.61,36.85,472.411,0.0,472.411,0.4724,0.787,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_crf35.ivf
svtav1,AV1,Beauty,RA,p5,crf=43,600,0,1,2.839,76.431,38.644,39.117,41.307,39.036,0.89983,0.97335,4.575,412.301,0.0,412.301,24.52,36.94,0.327,13.036,0.0,13.036,24.62,36.68,425.337,0.0,425.337,0.4253,0.709,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_crf43.ivf
svtav1,AV1,Beauty,RA,p5,crf=51,600,0,1,1.703,69.22,38.02,39.02,41.14,38.535,0.89411,0.96931,5.265,488.849,0.0,488.849,24.39,37.21,0.315,12.222,0.0,12.222,24.69,37.1,501.071,0.0,501.071,0.5011,0.835,/home/user/tesi/bitstreams_video/svtav1_Beauty_RA_crf51.ivf
svtav1,AV1,Bosphorus,LDP,p10,crf=27,600,0,1,25.667,92.731,42.205,46.641,46.302,43.271,0.97153,0.99152,3.798,144.028,0.0,144.028,20.15,36.5,0.826,28.127,0.0,28.127,20.36,35.91,172.155,0.0,172.155,0.1722,0.287,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p10_crf27.ivf
svtav1,AV1,Bosphorus,LDP,p10,crf=35,600,0,1,11.751,88.302,40.732,45.093,44.916,41.8,0.96298,0.98747,3.085,119.581,0.0,119.581,20.16,35.79,0.504,18.663,0.0,18.663,20.1,36.38,138.244,0.0,138.244,0.1382,0.23,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p10_crf35.ivf
svtav1,AV1,Bosphorus,LDP,p10,crf=43,600,0,1,5.329,81.522,38.929,43.543,43.411,40.066,0.94794,0.97994,2.822,111.488,0.0,111.488,20.25,36.11,0.341,12.856,0.0,12.856,20.15,36.14,124.344,0.0,124.344,0.1243,0.207,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p10_crf43.ivf
svtav1,AV1,Bosphorus,LDP,p10,crf=51,600,0,1,2.249,71.038,36.968,42.103,41.881,38.224,0.92519,0.96704,2.811,112.5,0.0,112.5,20.28,36.3,0.293,9.964,0.0,9.964,20.32,36.37,122.464,0.0,122.464,0.1225,0.204,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p10_crf51.ivf
svtav1,AV1,Bosphorus,LDP,p2,crf=27,600,0,1,17.982,94.291,43.921,46.994,46.613,44.642,0.97831,0.99366,101.964,5696.595,0.0,5696.595,20.24,37.02,0.884,44.069,0.0,44.069,20.16,38.36,5740.664,0.0,5740.664,5.7407,9.568,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p2_crf27.ivf
svtav1,AV1,Bosphorus,LDP,p2,crf=35,600,0,1,8.303,90.093,41.942,45.688,45.391,42.842,0.96901,0.98961,96.339,5270.578,0.0,5270.578,20.0,37.36,0.558,29.294,0.0,29.294,20.14,36.73,5299.872,0.0,5299.872,5.2999,8.833,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p2_crf35.ivf
svtav1,AV1,Bosphorus,LDP,p2,crf=43,600,0,1,3.792,83.215,39.825,44.278,44.065,40.912,0.9542,0.98239,92.903,4913.687,0.0,4913.687,20.28,36.88,0.37,19.233,0.0,19.233,20.06,37.21,4932.92,0.0,4932.92,4.9329,8.222,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p2_crf43.ivf
svtav1,AV1,Bosphorus,LDP,p2,crf=51,600,0,1,1.724,73.054,37.696,42.796,42.585,38.945,0.93258,0.97025,95.487,4927.457,0.0,4927.457,20.32,37.11,0.323,14.647,0.0,14.647,20.24,36.78,4942.104,0.0,4942.104,4.9421,8.237,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_p2_crf51.ivf
svtav1,AV1,Bosphorus,LDP,p5,crf=27,600,0,1,18.659,93.631,43.506,46.637,46.365,44.255,0.97677,0.9931,16.446,749.717,0.0,749.717,24.39,37.22,0.726,30.825,0.0,30.825,24.41,37.28,780.542,0.0,780.542,0.7805,1.301,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_crf27.ivf
svtav1,AV1,Bosphorus,LDP,p5,crf=35,600,0,1,8.519,88.936,41.481,45.308,45.111,42.413,0.96651,0.98855,14.797,686.533,0.0,686.533,24.32,37.09,0.477,20.899,0.0,20.899,23.95,36.51,707.432,0.0,707.432,0.7074,1.179,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_crf35.ivf
svtav1,AV1,Bosphorus,LDP,p5,crf=43,600,0,1,3.977,81.803,39.431,43.911,43.726,40.528,0.95101,0.98086,13.966,647.708,0.0,647.708,24.27,36.6,0.356,14.709,0.0,14.709,24.42,36.75,662.417,0.0,662.417,0.6624,1.104,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_crf43.ivf
svtav1,AV1,Bosphorus,LDP,p5,crf=51,600,0,1,1.772,72.035,37.478,42.682,42.453,38.751,0.93031,0.96901,20.772,959.123,0.0,959.123,24.27,36.53,0.309,11.067,0.0,11.067,24.34,37.06,970.19,0.0,970.19,0.9702,1.617,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_LDP_crf51.ivf
svtav1,AV1,Bosphorus,RA,p10,crf=27,600,0,1,11.049,90.14,42.1,46.94,46.428,43.246,0.97172,0.9914,1.37,112.422,0.0,112.422,20.45,36.88,0.517,19.019,0.0,19.019,20.27,36.27,131.441,0.0,131.441,0.1314,0.219,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p10_crf27.ivf
svtav1,AV1,Bosphorus,RA,p10,crf=35,600,0,1,6.396,86.339,40.966,46.109,45.682,42.198,0.96545,0.98852,1.252,102.894,0.0,102.894,20.09,36.7,0.405,15.196,0.0,15.196,20.03,36.24,118.09,0.0,118.09,0.1181,0.197,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p10_crf35.ivf
svtav1,AV1,Bosphorus,RA,p10,crf=43,600,0,1,3.726,81.377,39.715,45.219,44.854,41.046,0.95669,0.98427,1.172,96.949,0.0,96.949,20.02,36.29,0.325,11.724,0.0,11.724,20.17,36.47,108.673,0.0,108.673,0.1087,0.181,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p10_crf43.ivf
svtav1,AV1,Bosphorus,RA,p10,crf=51,600,0,1,2.253,75.417,38.468,44.438,44.068,39.914,0.94574,0.97858,1.209,100.036,0.0,100.036,20.16,36.93,0.323,11.041,0.0,11.041,20.01,36.33,111.077,0.0,111.077,0.1111,0.185,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p10_crf51.ivf
svtav1,AV1,Bosphorus,RA,p2,crf=27,600,0,1,11.434,93.644,43.94,48.005,47.258,44.863,0.97909,0.99399,32.082,3262.915,0.0,3262.915,20.25,36.21,0.672,30.849,0.0,30.849,20.28,36.64,3293.764,0.0,3293.764,3.2938,5.49,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p2_crf27.ivf
svtav1,AV1,Bosphorus,RA,p2,crf=35,600,0,1,6.77,90.914,42.678,47.347,46.637,43.757,0.97408,0.99193,30.175,3021.789,0.0,3021.789,20.17,36.38,0.559,25.37,0.0,25.37,20.29,36.33,3047.159,0.0,3047.159,3.0472,5.079,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p2_crf35.ivf
svtav1,AV1,Bosphorus,RA,p2,crf=43,600,0,1,4.078,87.14,41.323,46.622,46.02,42.573,0.96696,0.98883,27.997,2703.62,0.0,2703.62,20.41,36.35,0.446,20.352,0.0,20.352,20.2,36.41,2723.972,0.0,2723.972,2.724,4.54,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p2_crf43.ivf
svtav1,AV1,Bosphorus,RA,p2,crf=51,600,0,1,2.48,82.318,39.956,45.823,45.286,41.356,0.95738,0.98431,30.672,2972.039,0.0,2972.039,20.22,36.68,0.373,17.164,0.0,17.164,20.29,37.05,2989.203,0.0,2989.203,2.9892,4.982,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_p2_crf51.ivf
svtav1,AV1,Bosphorus,RA,p5,crf=27,600,0,1,10.018,92.668,43.22,46.998,46.503,44.103,0.97611,0.99295,5.261,471.782,0.0,471.782,24.63,36.88,0.536,21.327,0.0,21.327,24.69,36.67,493.109,0.0,493.109,0.4931,0.822,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_crf27.ivf
svtav1,AV1,Bosphorus,RA,p5,crf=35,600,0,1,5.931,89.392,41.928,46.489,46.024,43.01,0.9705,0.99057,5.053,460.868,0.0,460.868,24.36,36.38,0.423,16.862,0.0,16.862,24.8,36.61,477.73,0.0,477.73,0.4777,0.796,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_crf35.ivf
svtav1,AV1,Bosphorus,RA,p5,crf=43,600,0,1,3.584,85.33,40.695,46.1,45.561,41.979,0.96335,0.98734,5.233,479.383,0.0,479.383,24.42,36.58,0.398,15.583,0.0,15.583,24.55,36.66,494.966,0.0,494.966,0.495,0.825,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_crf43.ivf
svtav1,AV1,Bosphorus,RA,p5,crf=51,600,0,1,2.311,80.893,39.553,45.568,45.003,40.986,0.95456,0.98309,5.958,537.953,0.0,537.953,24.4,36.41,0.35,13.927,0.0,13.927,24.65,37.7,551.88,0.0,551.88,0.5519,0.92,/home/user/tesi/bitstreams_video/svtav1_Bosphorus_RA_crf51.ivf
svtav1,AV1,HoneyBee,LDP,p10,crf=27,600,0,1,19.764,92.838,41.861,43.709,43.692,42.321,0.96088,0.9915,2.899,103.709,0.0,103.709,20.28,36.12,0.945,28.7,0.0,28.7,20.04,35.44,132.409,0.0,132.409,0.1324,0.221,/home/user/tesi/bitstreams_video/svtav1_HoneyBee_LDP_p10_crf27.ivf
svtav1,AV1,HoneyBee,LDP,p10,crf=35,600,0,1,2.433,90.393,41.702,42.087,43.146,41.931,0.96258,0.99146,1.885,77.923,0.0,77.923,20.05,36.1,0.302,10.097,0.0,10.097,20.15,35.75,88.02,0.0,88.02,0.088,0.147,/home/user/tesi/bitstreams_video/svtav1_HoneyBee_LDP_p10_crf35.ivf
svtav1,AV1,HoneyBee,LDP,p10,crf=43,600,0,1,0.499,85.337,40.644,39.961,41.785,40.701,0.95753,0.98898,1.729,67.873,0.0,67.873,20.08,35.42,0.292,7.584,0.0,7.584,19.97,35.84,75.457,0.0,75.457,0.0755,0.126,/home/user/tesi/bitstreams_video/svtav1_HoneyBee_LDP_p10_crf43.ivf
svtav1,AV1,HoneyBee,LDP,p10,crf=51,600,0,1,0.234,76.897,39.206,37.673,40.125,39.129,0.94816,0.98431,1.749,66.246,0.0,66.246,20.29,36.3,0.301,7.428,0.0,7.428,20.17,35.89,73.674,0.0,73.674,0.0737,0.123,/home/user/tesi/bitstreams_video/svtav1_HoneyBee_LDP_p10_crf51.ivf
svtav1,AV1,HoneyBee,LDP,p2,crf=27,600,0,1,6.481,93.378,43.224,44.689,44.693,43.59,0.97074,0.99411,76.69,4457.617,0.0,4457.617,20.56,36.87,0.65,27.165,0.0,27.165,20.07,35.73,4484.782,0.0,4484.782,4.4848,7.475,/home/user/tesi/bitstreams_video/svtav1_HoneyBee_LDP_p2_crf27.ivf
